"student_id" "female" "nonwhite" "rep" "mun_school" "math_prof" "math" "math_bl1" "math_bl2" "lp_prof" "lp" "lp_bl1" "lp_bl2"
"353" 4125928 1 0 0 0 0.089339 15 8 7 0.280037 18 10 8
"354" 4125930 1 1 0 0 -0.862186 7 5 2 -0.348122 13 8 5
"355" 4125931 1 1 0 0 -0.547309 11 7 4 -0.399326 15 10 5
"356" 4828479 0 0 0 0 0.221422 14 8 6 -0.16515 14 8 6
"357" 4828480 0 0 0 0 -0.760184 11 7 4 -1.912913 5 4 1
"358" 56592 0 1 1 0 0.575707 17 9 8 -0.447709 14 7 7
"359" 56593 0 1 0 0 -0.253208 14 8 6 -1.075429 9 6 3
"360" 759725 0 0 1 0 -1.3661 7 4 3 -1.544864 8 4 4
"361" 759726 1 0 0 0 -0.876262 11 5 6 -0.359601 14 7 7
"362" 759727 1 0 0 0 -0.359958 12 5 7 -0.323038 14 8 6
"363" 759728 0 0 0 0 0.055349 15 7 8 -1.02221 10 7 3
"364" 1462416 0 1 0 0 -1.223536 6 4 2 -1.987732 6 3 3
"365" 1462419 1 1 1 0 -1.273726 8 3 5 -0.590227 13 8 5
"366" 2165046 1 1 0 0 0.535026 20 12 8 1.410199 23 11 12
"367" 2165048 0 1 1 0 -1.154834 6 4 2 -1.395782 8 7 1
"368" 2165050 1 0 0 0 1.061646 22 13 9 0.331795 18 8 10
"369" 2867485 1 1 1 0 -0.044318 13 7 6 -1.594034 5 2 3
"370" 2867489 0 0 1 0 -0.585646 13 7 6 -0.616992 11 6 5
"371" 2867490 1 0 0 0 -0.520122 12 4 8 -0.358402 13 9 4
"372" 3569747 0 1 1 0 -0.770305 11 6 5 -1.841946 8 4 4
"373" 4271132 0 1 0 0 -1.623921 9 3 6 -0.21574 14 8 6
"374" 4271133 1 0 0 0 0.906039 19 9 10 0.840047 21 9 12
"375" 4271134 0 1 0 0 -2.104589 4 2 2 -1.352216 9 3 6
"376" 4973780 1 0 1 0 -0.577683 10 6 4 -0.112305 16 8 8
"377" 4973781 0 1 0 0 -2.244028 4 2 2 -1.679335 3 1 2
"378" 374854 0 1 0 0 0.16733 16 10 6 1.096697 22 12 10
"379" 374855 0 0 0 0 0.533018 18 9 9 0.423004 17 8 9
"380" 374856 0 1 0 0 0.385075 17 9 8 -0.333013 13 9 4
"381" 374857 0 0 0 0 0.803152 20 8 12 -0.523867 13 7 6
"382" 374859 1 0 0 0 -0.029207 13 6 7 0.242902 16 9 7
"383" 374860 1 1 0 0 0.657381 19 12 7 0.571016 19 8 11
"384" 1078001 1 0 0 0 -1.296152 9 5 4 -0.613841 12 6 6
"385" 1078003 1 0 0 0 0.231859 16 9 7 0.747665 22 12 10
"386" 1078004 0 0 1 0 0.11747 16 9 7 0.490257 19 11 8
"387" 1781020 1 0 0 0 0.927988 20 10 10 0.428739 19 9 10
"388" 2482785 0 0 0 0 0.329975 15 7 8 0.516618 18 10 8
"389" 2482787 0 1 0 0 0.67368 20 8 12 0.2295 17 9 8
"390" 3185091 0 1 1 0 -1.431975 7 5 2 -1.483934 7 3 4
"391" 3185092 0 0 1 0 -1.109694 10 8 2 -0.489876 12 5 7
"392" 3887431 1 0 0 0 0.637383 17 7 10 0.655159 19 9 10
"393" 4589073 1 0 0 0 -1.875379 5 4 1 -0.238463 15 9 6
"394" 4589076 1 1 0 0 0.469592 16 8 8 -0.230509 15 8 7
"395" 4589077 0 0 1 0 -0.072354 12 3 9 -0.308177 12 5 7
"396" 4589078 0 0 1 0 -1.28416 8 6 2 -1.054694 11 5 6
"397" 5291365 0 1 0 0 -1.74059 6 4 2 -1.451966 8 4 4
"398" 5291366 0 0 0 0 -1.278099 9 6 3 -1.062315 11 6 5
"399" 5291368 0 1 0 0 0.516042 17 9 8 0.200687 17 9 8
"400" 380511 1 1 0 0 -0.73922 10 6 4 -0.147526 16 7 9
"401" 380512 0 1 1 0 -1.687309 6 4 2 -1.627791 7 6 1
"402" 1786611 0 1 0 0 0.591606 17 9 8 0.139228 18 10 8
"403" 2488270 1 0 0 0 -0.404314 12 5 7 1.177741 22 9 13
"404" 2488271 1 0 0 0 0.802611 19 7 12 0.115026 16 8 8
"405" 3190659 0 1 1 0 0.200387 17 11 6 -0.189648 16 11 5
"406" 3190660 1 1 0 0 0.816453 19 9 10 1.053518 20 10 10
"407" 3190661 0 1 0 0 -1.30594 9 6 3 -0.632998 13 4 9
"408" 3190662 1 0 0 0 -1.056609 7 4 3 0.619613 18 9 9
"409" 3190663 0 1 0 0 -0.061741 14 4 10 -0.860491 10 5 5
"410" 3190664 1 0 0 0 0.555663 16 10 6 1.358831 23 11 12
"411" 3893011 1 1 0 0 -0.114344 14 8 6 -0.144516 14 8 6
"412" 3893013 0 0 0 0 -1.175023 8 5 3 0.299772 20 10 10
"413" 3893014 1 0 0 0 -1.109166 9 6 3 -1.241455 7 3 4
"414" 3893015 1 0 0 0 -0.391373 12 6 6 -0.243708 13 8 5
"415" 4594678 1 0 0 0 -0.64902 10 6 4 0.552078 19 10 9
"416" 4594679 1 1 0 0 0.556934 19 9 10 1.330414 22 10 12
"417" 4594681 1 1 0 0 1.503016 24 13 11 0.940782 21 12 9
"418" 4594682 1 0 0 0 -0.29697 12 7 5 0.581508 19 10 9
"419" 4594683 1 0 1 0 -0.66422 11 7 4 -0.943149 11 3 8
"420" 5296897 1 0 0 0 -0.712186 11 5 6 -0.599307 11 8 3
"421" 5296898 0 0 0 0 0.563956 18 9 9 0.009398 17 8 9
"422" 5296899 0 1 0 0 0.016379 15 8 7 0.242844 17 9 8
"423" 5296900 0 0 0 0 0.425405 17 7 10 0.416927 17 8 9
"424" 4465 0 0 1 0 1.396877 23 13 10 0.259372 17 9 8
"425" 707623 1 1 1 0 0.284785 15 9 6 0.051207 16 8 8
"426" 707624 0 0 0 0 -0.919158 11 5 6 -1.323975 9 6 3
"427" 1410305 0 0 0 0 0.670357 22 11 11 0.328258 17 9 8
"428" 2113206 1 0 0 0 -1.504043 9 6 3 -1.384923 8 6 2
"429" 2113207 1 1 0 0 0.227002 16 7 9 -0.966578 9 4 5
"430" 2113208 0 1 1 0 0.079703 14 6 8 -0.54337 12 6 6
"431" 2113209 1 0 0 0 -0.457414 11 7 4 0.138002 18 10 8
"432" 2113210 1 0 0 0 1.572202 23 12 11 1.135664 21 10 11
"433" 2815084 0 1 0 0 0.588008 20 9 11 1.323773 24 12 12
"434" 2815085 1 1 0 0 -0.948045 9 6 3 0.161593 15 7 8
"435" 2815086 0 0 0 0 0.59662 20 11 9 -0.413561 13 7 6
"436" 2815087 0 1 0 0 -0.327991 14 7 7 -0.453703 12 8 4
"437" 3517517 1 0 0 0 -1.072457 8 3 5 -1.07381 10 6 4
"438" 3517518 0 0 1 0 0.301558 17 9 8 0.994015 21 11 10
"439" 3517519 0 0 1 0 0.184356 15 6 9 -0.088693 18 11 7
"440" 3517520 1 0 0 0 -0.25218 10 5 5 -0.98033 9 4 5
"441" 3517521 1 0 0 0 0.424082 18 9 9 -0.224601 17 7 10
"442" 3517522 0 0 0 0 0.92559 20 10 10 0.541672 19 10 9
"443" 4218965 0 0 0 0 0.226965 17 8 9 0.752491 20 10 10
"444" 4218967 0 1 0 0 -1.844323 6 1 5 -1.606264 5 2 3
"445" 4218968 0 0 0 0 -0.548687 11 5 6 -1.097912 8 6 2
"446" 4218970 1 0 1 0 -1.458046 8 6 2 -0.528206 13 6 7
"447" 4218971 0 1 0 0 -1.249415 6 4 2 -0.426111 12 7 5
"448" 4921484 1 1 0 0 -0.347716 13 6 7 0.029675 14 7 7
"449" 4921486 1 0 0 0 0.551707 18 11 7 0.149432 18 11 7
"450" 39681 1 1 0 0 0.588239 19 12 7 0.811139 21 13 8
"451" 39682 0 0 0 0 1.762721 25 13 12 1.387804 23 11 12
"452" 39684 0 0 0 0 1.310912 20 11 9 0.83064 20 11 9
"453" 39686 1 0 1 0 -0.150388 16 9 7 0.975255 21 11 10
"454" 742478 1 1 0 0 -0.003647 16 9 7 -0.216412 12 6 6
"455" 742479 0 1 1 0 0.820254 18 10 8 0.028203 14 9 5
"456" 742480 0 0 0 0 -0.247358 14 7 7 0.955542 23 13 10
"457" 1445117 0 0 1 0 -0.988589 9 5 4 -0.960843 10 4 6
"458" 1445118 0 1 1 0 -0.877155 9 4 5 -0.443091 12 5 7
"459" 1445119 0 1 0 0 0.874856 18 7 11 0.722979 21 10 11
"460" 1445120 0 0 1 0 1.621551 23 10 13 0.290722 18 10 8
"461" 2147822 0 0 1 0 1.291747 21 10 11 0.71531 18 10 8
"462" 2147824 1 1 0 0 -0.47914 11 5 6 -0.017344 15 6 9
"463" 2147825 1 0 0 0 -0.943991 9 6 3 -0.653185 13 7 6
"464" 2850273 1 0 0 0 0.478108 19 11 8 0.908873 22 11 11
"465" 2850274 1 1 0 0 0.770456 19 11 8 0.613964 19 11 8
"466" 2850275 1 1 0 0 -0.592836 10 3 7 -0.209804 16 8 8
"467" 2850276 0 1 0 0 -0.341939 14 8 6 -0.651669 13 8 5
"468" 2850277 1 0 0 0 -0.652469 12 5 7 -0.570927 10 6 4
"469" 2850278 0 0 0 0 0.392086 18 8 10 -0.608529 11 6 5
"470" 3552512 0 1 0 0 0.85142 20 10 10 0.331414 18 10 8
"471" 3552514 1 1 1 0 -1.555384 6 3 3 -1.491558 7 4 3
"472" 3552515 1 1 0 0 -0.174596 12 4 8 0.213815 20 11 9
"473" 3552516 1 0 0 0 -0.013997 16 10 6 -0.108098 18 11 7
"474" 4253937 0 0 1 0 0.264612 17 10 7 -0.510688 14 8 6
"475" 4253938 1 1 0 0 -0.404593 12 6 6 -0.297969 13 7 6
"476" 4956685 0 0 0 0 -0.774363 10 2 8 -1.258682 9 6 3
"477" 4956686 0 0 0 0 0.434559 17 8 9 0.326873 19 8 11
"478" 78604 0 1 1 0 0.452048 19 11 8 0.446728 17 9 8
"479" 78605 0 1 0 0 -0.40765 10 6 4 -0.581352 11 7 4
"480" 78606 0 1 1 0 -0.959346 10 5 5 -1.800527 5 4 1
"481" 781900 1 1 0 0 -0.210664 15 8 7 0.652799 20 9 11
"482" 781903 1 0 0 0 0.10435 14 8 6 0.56762 18 9 9
"483" 781904 0 0 0 0 -0.834723 8 5 3 0.057227 15 8 7
"484" 1484590 1 0 1 0 -0.383142 13 5 8 1.63113 24 12 12
"485" 2187012 0 1 1 0 0.270959 17 8 9 -0.524868 13 6 7
"486" 2187013 1 1 0 0 0.191554 19 9 10 0.466305 16 9 7
"487" 2889383 1 0 0 0 -0.278192 14 6 8 0.561012 19 10 9
"488" 3591708 1 1 0 0 -0.15699 12 6 6 0.296686 17 8 9
"489" 3591710 0 1 1 0 -0.239066 14 7 7 -0.324314 14 7 7
"490" 3591711 0 0 0 0 1.255829 20 11 9 1.153353 23 12 11
"491" 3591712 1 0 0 0 -0.61342 10 3 7 0.200882 18 10 8
"492" 4293140 0 0 0 0 0.647048 20 8 12 0.417122 17 9 8
"493" 4293141 0 0 0 0 -0.24468 11 6 5 -0.479969 13 4 9
"494" 4293142 1 1 0 0 0.607995 18 8 10 1.251166 24 13 11
"495" 4293143 1 1 0 0 0.836918 17 9 8 0.703567 21 12 9
"496" 4995684 0 0 0 0 -0.908607 12 8 4 0.502734 20 11 9
"497" 4995685 0 1 0 0 1.026891 21 10 11 1.030909 21 10 11
"498" 4995687 1 1 1 0 -0.361512 13 8 5 -1.000841 10 6 4
"499" 4995688 0 1 0 0 0.290371 17 11 6 -0.316332 14 7 7
"500" 4995689 0 0 0 0 1.08638 22 11 11 -0.18943 12 6 6
"501" 4995690 0 0 0 0 0.574909 19 10 9 0.617583 18 7 11
"502" 231313 1 0 0 0 0.944296 19 9 10 -0.087216 15 7 8
"503" 231314 0 1 0 0 -0.361473 12 5 7 -0.54863 11 8 3
"504" 231315 1 0 1 0 -1.125601 9 5 4 -0.575658 13 7 6
"505" 231316 1 1 0 0 -0.945609 10 6 4 -0.850364 11 7 4
"506" 935177 1 1 0 0 -0.906588 10 3 7 -0.121732 17 6 11
"507" 935178 1 1 0 0 -0.460933 14 7 7 -0.00766 15 7 8
"508" 935179 0 1 1 0 -1.126033 9 3 6 -0.671335 12 7 5
"509" 935180 0 1 0 0 0.917591 18 9 9 0.033237 16 10 6
"510" 935182 0 1 0 0 0.877579 20 10 10 -0.321101 13 8 5
"511" 1638975 0 0 0 0 0.631442 17 8 9 0.077008 17 8 9
"512" 1638976 0 0 0 0 1.482708 22 9 13 0.36611 17 6 11
"513" 1638978 0 1 1 0 0.04441 16 8 8 0.73861 21 11 10
"514" 1638979 0 1 0 0 0.440658 17 9 8 -0.358104 13 8 5
"515" 2340505 1 0 1 0 -0.123719 15 7 8 0.044881 16 8 8
"516" 2340507 0 0 1 0 0.513617 19 9 10 -0.476971 12 6 6
"517" 2340508 1 1 0 0 0.40637 16 9 7 0.604962 19 10 9
"518" 2340509 0 0 0 0 1.726315 24 12 12 0.855701 20 11 9
"519" 3042098 1 1 0 0 -0.247895 13 7 6 0.268904 16 8 8
"520" 3042099 1 0 0 0 1.444021 23 11 12 1.248192 22 10 12
"521" 3042100 1 0 0 0 0.807539 20 9 11 0.781218 21 11 10
"522" 3042101 1 0 0 0 -0.658894 9 6 3 -1.386995 8 5 3
"523" 3042102 1 0 1 0 -0.173767 13 5 8 0.131444 18 8 10
"524" 3744923 0 0 1 0 0.02971 14 9 5 -0.392196 12 7 5
"525" 3744924 1 1 0 0 -0.042165 17 7 10 0.460827 19 9 10
"526" 3744926 0 0 0 0 0.747647 18 7 11 -0.273122 15 9 6
"527" 4446597 0 1 0 0 -0.068136 14 5 9 -0.36723 11 5 6
"528" 4446598 1 0 0 0 0.506094 17 9 8 0.624587 19 10 9
"529" 4446599 1 0 0 0 -0.279081 14 9 5 -0.07017 17 10 7
"530" 5148901 1 1 1 0 -1.597503 9 3 6 -1.168723 9 4 5
"531" 5148902 1 1 0 0 -0.962224 9 7 2 -0.466156 11 5 6
"532" 5148903 1 1 1 0 0.800289 18 10 8 1.546306 24 12 12
"533" 5148904 0 1 0 0 0.498684 16 11 5 0.201284 18 10 8
"534" 24446 0 0 0 0 0.860531 20 9 11 1.480474 24 11 13
"535" 24447 1 0 0 0 1.051031 22 10 12 0.957179 21 12 9
"536" 24448 0 0 0 0 1.209412 21 11 10 0.960461 22 12 10
"537" 24449 1 0 0 0 0.689019 18 9 9 0.635439 20 11 9
"538" 24450 0 0 0 0 0.173387 15 7 8 -0.142077 17 8 9
"539" 24451 0 0 0 0 -0.088798 14 6 8 0.618658 19 9 10
"540" 727641 0 0 0 0 2.123071 25 13 12 1.018424 23 11 12
"541" 727642 1 1 0 0 -0.028865 15 10 5 -0.413862 15 5 10
"542" 727643 1 1 0 0 0.480191 18 8 10 0.633792 21 10 11
"543" 727644 1 0 0 0 -0.275522 13 7 6 -0.036978 15 8 7
"544" 727645 1 1 0 0 1.256599 22 11 11 1.289586 22 10 12
"545" 727646 1 1 0 0 0.882284 20 9 11 1.339384 23 11 12
"546" 727647 0 0 0 0 1.813004 25 12 13 0.744803 19 9 10
"547" 1430076 1 0 0 0 1.746631 24 13 11 0.941012 21 9 12
"548" 1430077 1 0 0 0 0.555545 18 8 10 1.232143 21 11 10
"549" 1430078 1 0 0 0 0.638871 20 10 10 1.071612 23 11 12
"550" 1430079 0 1 0 0 0.145326 15 8 7 -0.472421 12 8 4
"551" 1430080 0 0 1 0 -1.270437 9 5 4 -0.642333 12 6 6
"552" 2834971 1 0 0 0 0.362982 18 9 9 1.612877 23 11 12
"553" 2834973 1 1 0 0 -0.177313 13 5 8 0.222038 16 9 7
"554" 2834975 1 0 0 0 1.589752 23 10 13 0.998624 24 11 13
"555" 2834976 0 0 0 0 -1.000425 8 5 3 0.246258 18 10 8
"556" 2834977 0 0 0 0 0.371182 18 9 9 0.718507 20 10 10
"557" 2834978 1 0 0 0 0.730431 19 10 9 0.271253 16 8 8
"558" 3537412 0 0 1 0 0.7731 20 8 12 -0.338541 13 8 5
"559" 3537413 1 0 0 0 1.52693 23 13 10 0.792107 21 11 10
"560" 3537414 0 0 0 0 -0.154677 12 5 7 0.551516 20 12 8
"561" 3537415 1 0 0 0 1.924964 25 13 12 1.349022 23 11 12
"562" 4238727 0 0 0 0 1.419891 24 12 12 0.783771 20 11 9
"563" 4238728 0 1 0 0 -0.338197 11 7 4 0.869037 21 10 11
"564" 4238729 0 1 0 0 -0.524136 10 6 4 -0.376461 13 6 7
"565" 4941317 1 0 0 0 1.004952 19 11 8 0.436523 19 7 12
"566" 4941318 1 0 0 0 0.081241 16 9 7 -0.002061 16 8 8
"567" 4941320 0 0 0 0 -0.100723 11 7 4 1.118729 22 10 12
"568" 123396 0 1 1 0 -0.65638 13 8 5 -1.318228 8 5 3
"569" 123398 0 1 0 0 -0.798279 10 6 4 -0.233123 15 8 7
"570" 123399 1 0 0 0 1.752013 24 13 11 1.167036 21 10 11
"571" 123400 1 0 0 0 -0.0949 15 6 9 0.757784 18 10 8
"572" 826512 0 0 0 0 1.174934 21 10 11 0.458823 17 8 9
"573" 826513 0 0 0 0 0.428001 17 9 8 0.453246 20 9 11
"574" 1529540 1 0 0 0 1.720785 24 11 13 1.701027 25 12 13
"575" 1529541 1 1 0 0 0.956147 21 10 11 1.558918 24 12 12
"576" 1529542 0 0 0 0 0.245326 17 8 9 0.437164 18 10 8
"577" 1529543 1 1 0 0 -0.648562 9 4 5 -0.184448 14 8 6
"578" 1529544 1 0 0 0 0.57139 20 11 9 0.037121 14 8 6
"579" 1529545 1 1 0 0 -0.171789 11 5 6 0.098959 16 8 8
"580" 1529546 1 1 0 0 0.7769 19 9 10 1.330534 23 13 10
"581" 1529547 0 1 0 0 0.107104 13 6 7 0.511818 19 9 10
"582" 1529548 0 0 0 0 0.286318 18 9 9 0.243505 17 9 8
"583" 2231654 1 0 0 0 2.362653 25 12 13 1.060128 23 12 11
"584" 2231655 0 0 0 0 0.550201 17 11 6 1.416143 22 11 11
"585" 2231657 1 0 0 0 2.338104 26 13 13 1.673777 25 13 12
"586" 2231658 1 1 1 0 -0.324913 11 5 6 0.604961 20 10 10
"587" 2231659 1 0 0 0 1.707147 25 13 12 0.87107 22 10 12
"588" 2231660 1 0 0 0 0.738458 18 8 10 0.824196 20 10 10
"589" 2933827 1 0 1 0 -0.318225 10 6 4 0.340597 17 9 8
"590" 2933828 0 0 0 0 0.253227 15 7 8 -0.207455 15 9 6
"591" 2933829 0 0 1 0 0.972767 20 8 12 0.691042 19 9 10
"592" 2933830 1 0 0 0 1.339529 22 11 11 1.43367 24 12 12
"593" 3636514 1 0 0 0 -0.158261 16 6 10 0.115045 18 10 8
"594" 3636515 0 0 0 0 -0.3251 14 10 4 -0.938065 12 6 6
"595" 3636516 1 1 0 0 0.75512 19 10 9 1.390649 22 12 10
"596" 3636517 1 0 0 0 -0.012455 16 10 6 0.829883 20 12 8
"597" 4338135 1 1 0 0 -0.409647 8 4 4 -0.269541 15 8 7
"598" 4338136 0 0 0 0 1.677195 24 13 11 1.353151 23 11 12
"599" 4338137 1 0 0 0 0.703029 19 10 9 0.760507 18 11 7
"600" 4338138 0 0 0 0 1.815802 23 12 11 1.680304 24 11 13
"601" 5040419 0 1 0 0 1.395687 23 12 11 -0.869553 11 4 7
"602" 677995 1 0 0 0 0.92729 21 12 9 -0.046162 16 8 8
"603" 1380656 0 0 0 0 2.220611 26 13 13 1.352444 22 11 11
"604" 1380657 1 0 0 0 0.125384 17 7 10 -0.415164 14 6 8
"605" 1380658 1 1 0 0 -0.150061 13 6 7 0.760908 19 12 7
"606" 1380659 0 0 0 0 0.654072 20 10 10 0.028126 17 8 9
"607" 2083555 0 0 0 0 1.523957 25 13 12 1.201332 21 11 10
"608" 2083556 0 0 0 0 -0.087657 14 7 7 0.097384 17 9 8
"609" 2083557 0 1 0 0 0.620174 20 11 9 -0.005501 17 8 9
"610" 2083558 1 0 0 0 0.376173 17 8 9 0.350824 19 11 8
"611" 2083559 0 0 0 0 2.058272 25 12 13 1.040865 22 12 10
"612" 2785448 1 0 0 0 1.856509 24 12 12 1.330001 22 10 12
"613" 2785449 1 0 0 0 0.484507 18 10 8 0.392652 17 7 10
"614" 2785450 1 0 0 0 0.527648 17 6 11 1.066279 22 12 10
"615" 2785451 1 0 0 0 0.695472 19 10 9 1.618182 23 11 12
"616" 2785452 0 0 0 0 1.575173 23 11 12 1.56605 23 12 11
"617" 2785453 1 0 0 0 0.311533 17 8 9 0.171416 16 8 8
"618" 2785454 1 0 0 0 0.657529 16 10 6 0.043818 17 9 8
"619" 3488193 0 1 0 0 1.184286 22 11 11 2.170278 26 13 13
"620" 3488194 0 1 0 0 0.935223 21 9 12 0.343079 18 7 11
"621" 3488195 0 1 0 0 0.742069 20 9 11 0.080271 16 9 7
"622" 3488196 0 0 0 0 1.010196 22 11 11 -0.163532 15 6 9
"623" 4189324 1 0 0 0 0.931329 19 9 10 1.12618 22 10 12
"624" 4189325 1 0 0 0 0.693644 17 7 10 0.253653 18 8 10
"625" 4189326 0 1 0 0 0.955966 21 10 11 1.249589 21 10 11
"626" 4891862 1 0 0 0 0.669404 20 10 10 1.262091 22 10 12
"627" 4891863 1 0 0 0 0.291748 17 9 8 0.939186 23 11 12
"628" 4891864 1 0 0 0 0.55518 17 8 9 0.690437 19 9 10
"629" 5592498 0 1 0 0 1.205051 20 10 10 0.560636 20 13 7
"630" 5592499 0 0 0 0 2.498794 26 13 13 1.163382 22 10 12
"631" 5592500 1 0 0 0 0.464806 17 9 8 1.659332 25 13 12
"632" 5592501 0 0 0 0 0.485719 19 10 9 0.417577 18 9 9
"633" 5592502 1 0 0 0 -0.042355 13 7 6 1.312186 22 11 11
"634" 73444 0 1 0 0 0.37574 17 9 8 -0.036439 16 9 7
"635" 73445 1 0 0 0 1.107432 19 11 8 0.363215 18 11 7
"636" 73446 0 1 0 0 0.636431 19 10 9 0.633093 19 11 8
"637" 73447 1 0 0 0 0.892933 20 8 12 1.490965 22 13 9
"638" 776776 1 0 0 0 1.329745 23 11 12 0.716727 19 10 9
"639" 776777 0 0 0 0 0.075889 16 10 6 0.580115 22 13 9
"640" 776778 0 1 0 0 0.79271 19 9 10 0.767677 21 10 11
"641" 776781 0 0 0 0 0.248984 18 9 9 -0.615309 11 6 5
"642" 1479350 1 0 0 0 0.812348 16 7 9 0.149393 16 8 8
"643" 1479351 0 0 0 0 -0.010803 15 7 8 -0.538693 11 5 6
"644" 1479352 1 0 0 0 0.782543 19 11 8 0.020172 16 7 9
"645" 1479353 0 1 0 0 1.677342 25 13 12 1.3435 21 11 10
"646" 2181844 1 1 0 0 -0.839476 9 3 6 0.173196 16 8 8
"647" 2181845 0 0 0 0 2.220611 26 13 13 1.1601 22 10 12
"648" 2181847 1 1 0 0 -0.204276 14 8 6 0.137445 16 9 7
"649" 2181848 0 1 0 0 -0.077556 14 6 8 1.060466 21 10 11
"650" 2884115 1 0 0 0 0.687327 18 8 10 1.435361 22 10 12
"651" 2884116 0 1 0 0 -0.733959 11 4 7 -0.465487 12 6 6
"652" 2884117 1 0 0 0 -0.505462 10 4 6 -0.534278 12 5 7
"653" 2884119 0 0 1 0 0.294807 15 9 6 0.64866 18 9 9
"654" 2884121 0 1 1 0 0.254446 15 10 5 -0.066055 17 11 6
"655" 2884122 1 1 0 0 0.185491 15 8 7 0.08795 18 9 9
"656" 2884123 0 1 0 0 -0.120001 14 8 6 -0.622514 13 10 3
"657" 3586517 0 0 0 0 0.228296 18 8 10 0.077482 14 5 9
"658" 3586518 1 0 0 0 0.772046 18 7 11 1.165294 22 12 10
"659" 3586519 0 0 0 0 0.300743 17 9 8 0.348276 17 8 9
"660" 3586520 1 0 0 0 1.090669 22 11 11 1.363954 23 10 13
"661" 4287984 1 0 0 0 -0.122486 14 10 4 -0.588731 14 8 6
"662" 4287985 1 0 0 0 1.142731 20 9 11 0.88194 21 10 11
"663" 4287986 1 0 0 0 -1.415886 8 6 2 -0.765065 11 4 7
"664" 4990616 1 0 0 0 0.066659 15 9 6 0.005597 17 7 10
"665" 4990617 0 0 0 0 0.495499 17 8 9 0.631823 20 11 9
"666" 4990618 1 0 0 0 0.29536 18 9 9 0.119469 15 9 6
"667" 357997 1 1 0 0 0.29423 15 9 6 1.041112 20 8 12
"668" 357998 0 1 0 0 1.481731 22 11 11 1.526342 24 12 12
"669" 357999 0 0 0 0 0.050599 14 7 7 -0.577928 15 7 8
"670" 358000 0 1 0 0 -0.246706 12 6 6 -0.461224 14 7 7
"671" 358001 1 0 0 0 0.964597 19 11 8 0.633268 19 9 10
"672" 358003 0 0 0 0 0.123529 15 9 6 -0.376778 13 6 7
"673" 358004 1 1 0 0 0.353868 17 8 9 0.480417 20 9 11
"674" 1061273 1 1 0 0 0.293063 15 8 7 0.230332 17 9 8
"675" 1061274 0 1 0 0 -0.385828 13 6 7 -0.154355 14 7 7
"676" 1061275 0 0 0 0 0.611519 17 8 9 1.062048 21 11 10
"677" 1061276 0 0 0 0 -0.040471 14 7 7 -0.125646 16 8 8
"678" 1764258 1 0 0 0 0.637375 18 8 10 -0.065226 16 8 8
"679" 1764260 0 0 0 0 1.068041 22 11 11 0.486004 20 10 10
"680" 2466097 1 0 0 0 0.774598 21 11 10 0.622507 21 9 12
"681" 2466098 0 1 0 0 -0.372481 12 9 3 -0.773341 10 5 5
"682" 2466099 1 1 0 0 -0.582781 10 3 7 -0.037281 16 8 8
"683" 2466100 0 0 0 0 0.463957 17 7 10 1.609608 24 12 12
"684" 2466102 1 1 0 0 -0.374989 12 7 5 0.462901 19 10 9
"685" 3168295 0 0 0 0 -0.660424 13 9 4 -0.838312 9 8 1
"686" 3168297 1 1 0 0 0.494128 19 7 12 1.21104 22 13 9
"687" 3168298 1 1 0 0 0.414862 19 10 9 0.093172 17 10 7
"688" 3168299 0 1 1 0 0.108055 15 7 8 -1.097778 8 4 4
"689" 3870852 0 1 0 0 -0.757304 10 4 6 -1.67912 5 1 4
"690" 3870854 1 1 0 0 -0.338295 11 3 8 0.11772 18 10 8
"691" 3870855 1 0 0 0 2.220611 26 13 13 1.503208 22 11 11
"692" 3870856 0 0 1 0 0.043693 15 6 9 1.114159 22 10 12
"693" 4572276 1 1 0 0 -0.814856 12 5 7 -0.560688 14 7 7
"694" 4572277 1 0 0 0 0.305956 16 6 10 0.390465 19 9 10
"695" 5274768 0 0 0 0 1.101932 23 11 12 0.069868 16 9 7
"696" 5274771 0 0 0 0 0.348709 16 8 8 0.796078 19 10 9
"697" 358006 1 1 0 0 0.253245 14 9 5 1.124488 21 11 10
"698" 358007 1 1 0 0 -0.780687 9 3 6 0.372147 18 10 8
"699" 358008 0 0 0 0 0.965951 21 10 11 1.186369 22 11 11
"700" 358009 0 1 0 0 0.274341 16 10 6 -0.993537 11 4 7
"701" 358010 1 0 0 0 0.662632 19 9 10 1.825284 25 13 12
"702" 358011 1 1 0 0 -0.344087 14 7 7 0.389925 19 10 9
"703" 358012 0 1 0 0 0.554591 17 9 8 1.100963 23 11 12
"704" 1061278 1 1 0 0 0.86924 21 9 12 0.602414 19 11 8
"705" 1061279 1 1 0 0 -0.756272 9 3 6 0.381435 18 10 8
"706" 1061281 1 0 0 0 0.198096 15 10 5 0.12093 18 8 10
"707" 1061282 1 0 0 0 0.603238 18 9 9 1.242286 20 11 9
"708" 1061283 1 0 0 0 1.096255 19 7 12 1.614629 23 12 11
"709" 1061284 1 1 0 0 -0.154053 14 10 4 0.185197 16 10 6
"710" 1061286 1 0 0 0 0.496929 16 9 7 0.127291 17 9 8
"711" 1061287 1 1 0 0 -0.627048 10 6 4 -0.127727 17 8 9
"712" 1061288 0 1 0 0 0.035713 12 5 7 -0.38262 14 8 6
"713" 1764261 0 1 0 0 0.432698 17 10 7 -0.230894 15 7 8
